customer_id,snapshot_date,age_band,gender,city,district,branch_code,branch_name,customer_tenure_months,occupation_category,income_band,customer_type,total_accounts,has_savings,has_current_account,has_deposit,has_loan,has_mobile_banking,has_internet_banking,product_holding_count,avg_savings_balance_3m,avg_deposit_balance_3m,total_deposit_balance,outstanding_loan_balance,monthly_avg_transaction_amount,monthly_transaction_count,days_since_last_transaction,active_months_last_6m,debit_transaction_count_3m,credit_transaction_count_3m,digital_login_count_3m,atm_transaction_count_3m,branch_transaction_count_3m,customer_segment,segment_description,segment_score,dormant_flag,dormant_risk_level,dormant_probability,dormant_reason_code,recommended_campaign,recommended_channel,next_best_action,credit_score,credit_risk_label,churn_probability,churn_risk_label,loan_type,digital_banking_adoption,lat,lng,segmentation_model_version,dormant_model_version,scoring_timestamp
CUST000009708,2026-06-01,18-25,F,Banjarmasin,Banjarmasin,BXY616,Cabang Banjarmasin,76,UMKM,>50jt,SME,3,True,False,True,True,True,True,1,12631909.76,39113346.95,44920376.28,16318033.02,2664003.86,9,25,5,8,0,16,16,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9644,False,LOW,0.0641,BALANCE_DECLINE,Reaktivasi Dormant,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,638,POOR,0.182,LOW,KKB,Passive,-3.330789,114.642857,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009709,2026-06-01,46-55,M,Palembang,Palembang,BXY626,Cabang Palembang,218,Profesional,>50jt,SME,6,True,False,True,True,False,False,1,311021976.98,643103613.28,762607754.57,65314588.4,1268167.52,49,23,6,66,55,12,23,9,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.7945,False,LOW,0.0751,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,705,FAIR,0.1066,LOW,KPR,None,-2.963524,104.808366,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009710,2026-06-01,56-65,F,Mataram,Mataram,BXY965,Cabang Mataram,194,UMKM,>50jt,SME,1,True,False,True,True,True,False,1,19562046.63,58250989.14,68876217.43,19358855.98,2194123.44,61,23,4,57,44,8,3,6,Payroll Customer,Nasabah payroll aktif,0.7851,False,LOW,0.1227,MATURED_DEPOSIT,Loan Restructure Outreach,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,629,POOR,0.0965,LOW,KTA,Passive,-8.591788,116.06906,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009711,2026-06-01,18-25,M,Gresik,Gresik,BXY707,Cabang Gresik,96,Profesional,25-50jt,SME,5,True,False,True,True,True,False,5,10394060.95,46544731.03,50562873.21,49971039.84,14606040.95,78,25,6,25,84,163,46,2,Digital Active,Nasabah aktif di channel digital,0.9799,False,LOW,0.0,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,574,POOR,0.0,LOW,KPR,Active,-7.158913,112.630309,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009712,2026-06-01,>65,F,Ambon,Ambon,BXY856,Cabang Ambon,88,UMKM,5-10jt,Individual,4,True,True,True,True,True,True,4,8127201.33,20011708.79,19599617.23,47929327.45,12885489.17,36,24,3,58,93,13,17,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.653,False,LOW,0.1611,NO_DIGITAL_LOGIN,Loan Restructure Outreach,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,634,POOR,0.2252,LOW,KTA,Passive,-3.652589,128.162266,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009713,2026-06-01,18-25,F,Jakarta Pusat,Jakarta Pusat,BXY555,Cabang Gambir,239,Profesional,<5jt,Individual,4,True,False,True,True,True,True,1,7167357.43,9980691.67,10943806.37,20648135.04,8527168.6,62,11,4,102,4,14,21,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7876,False,LOW,0.1758,NO_DIGITAL_LOGIN,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,510,BAD,0.1515,LOW,KKB,Passive,-6.133531,106.829599,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009714,2026-06-01,>65,M,Pontianak,Pontianak,BXY215,Cabang Pontianak,46,Pegawai,5-10jt,SME,3,True,False,True,True,True,True,2,26265993.74,38030646.12,42687126.97,95968276.54,8725479.83,25,0,6,55,29,13,24,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5904,False,LOW,0.0124,LOW_TRANSACTION_COUNT,Loan Restructure Outreach,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,553,POOR,0.0,LOW,KPR,Passive,-0.016099,109.339666,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009715,2026-06-01,56-65,M,Banyuwangi,Banyuwangi,BXY880,Cabang Banyuwangi,20,Pensiunan,10-25jt,SME,2,True,True,True,True,False,False,5,33640849.01,12427425.72,12918489.64,23233624.12,14666825.37,21,5,3,38,57,17,40,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6513,False,LOW,0.1899,NO_DIGITAL_LOGIN,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,691,FAIR,0.165,LOW,KPR,None,-8.267518,114.38843,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009716,2026-06-01,18-25,F,Pontianak,Pontianak,BXY770,Cabang Pontianak,143,UMKM,<5jt,Individual,2,True,False,True,True,True,True,3,734725.36,37386439.38,40047239.3,80355047.41,5330659.7,34,100,3,77,89,16,51,3,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7976,False,LOW,0.2545,MATURED_DEPOSIT,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,704,FAIR,0.2286,LOW,KPR,Passive,-0.008864,109.339381,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009717,2026-06-01,56-65,M,Samarinda,Samarinda,BXY288,Cabang Samarinda,118,Pegawai,5-10jt,SME,2,True,False,True,True,True,False,5,32737786.98,36665712.78,42434640.74,905325260.47,7728892.38,29,24,6,82,64,17,43,2,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.7207,False,LOW,0.0166,LOW_ACTIVITY,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,646,POOR,0.0,LOW,KKB,Passive,-0.496074,117.188022,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009718,2026-06-01,>65,F,Padang,Padang,BXY969,Cabang Padang,225,Profesional,5-10jt,Individual,4,True,False,True,True,False,False,3,845363.01,23288621.6,28284609.34,40253627.98,9535156.58,64,0,6,147,97,12,54,7,Payroll Customer,Nasabah payroll aktif,0.9773,False,LOW,0.0,LOW_ACTIVITY,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,632,POOR,0.1463,LOW,KKB,None,-0.903471,100.36848,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009719,2026-06-01,>65,F,Samarinda,Samarinda,BXY984,Cabang Samarinda,168,UMKM,25-50jt,SME,1,True,False,True,False,True,False,3,6265164.3,20563770.01,23136356.95,1043548.2,10178404.5,45,1,5,101,42,11,8,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6261,False,LOW,0.0569,NORMAL_ACTIVITY,Loan Restructure Outreach,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,501,BAD,0.0428,LOW,None,Passive,-0.462536,117.123864,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009720,2026-06-01,18-25,M,Ambon,Ambon,BXY825,Cabang Ambon,35,Profesional,>50jt,SME,5,True,False,True,True,False,False,5,8642395.48,19008772.88,22589079.44,11662834.18,10966930.99,43,2,3,50,104,2,20,5,Payroll Customer,Nasabah payroll aktif,0.9059,False,LOW,0.2273,LOW_TRANSACTION_COUNT,SME Advisory,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,781,GOOD,0.1212,LOW,KPR,None,-3.684289,128.215022,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009721,2026-06-01,26-35,M,Medan,Medan,BXY120,Cabang Medan Sudirman,80,Pegawai,<5jt,Individual,4,True,True,True,True,True,False,2,3012293.46,14321850.8,17583315.42,73928221.27,13010340.77,2,355,2,2,5,1,40,3,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.9461,True,HIGH,1.0,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,542,BAD,0.9477,HIGH,KTA,Passive,3.575716,98.66378,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009722,2026-06-01,46-55,M,Yogyakarta,Yogyakarta,BXY702,Cabang Yogyakarta Malioboro,94,Pensiunan,25-50jt,SME,2,True,False,True,True,True,False,2,11135223.23,8299978.06,9551622.36,54095751.72,3722810.84,60,18,6,73,53,5,49,4,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5708,False,LOW,0.0167,NO_DIGITAL_LOGIN,Loan Restructure Outreach,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,541,BAD,0.1331,LOW,KPR,Passive,-7.816273,110.36224,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009723,2026-06-01,18-25,F,Banyuwangi,Banyuwangi,BXY128,Cabang Banyuwangi,24,Wiraswasta,25-50jt,SME,4,True,False,True,True,False,False,5,22579940.74,34829957.96,38488315.92,83661770.48,8409680.31,33,12,5,47,67,11,18,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6363,False,LOW,0.0502,NO_DIGITAL_LOGIN,Payroll Bundle,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,727,FAIR,0.144,LOW,KKB,None,-8.233983,114.370522,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009724,2026-06-01,56-65,F,Bandung,Bandung,BXY667,Cabang Bandung Braga,237,Wiraswasta,25-50jt,SME,2,True,False,True,True,True,False,1,19233936.75,45832278.88,46169927.73,77370888.81,6773227.52,176,15,5,360,186,130,16,7,Digital Active,Nasabah aktif di channel digital,0.7126,False,LOW,0.1317,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,527,BAD,0.0359,LOW,KPR,Active,-6.878452,107.657217,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009725,2026-06-01,26-35,F,Bekasi,Bekasi,BXY739,Cabang Bekasi Barat,141,Wiraswasta,<5jt,Individual,4,True,False,False,True,False,False,2,988848.46,3094281.56,3327154.38,24134616.51,2451939.1,8,166,2,7,15,2,33,0,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7073,False,MEDIUM,0.5156,MATURED_DEPOSIT,Cross-sell Deposito,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,404,BAD,0.4753,MEDIUM,KKB,None,-6.234894,106.99411,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009726,2026-06-01,36-45,F,Surabaya,Surabaya,BXY182,Cabang Darmo,41,UMKM,10-25jt,SME,6,True,True,True,True,True,True,4,18768763.79,23582761.1,23588751.27,20979623.73,6612732.98,129,4,3,359,231,60,13,11,Digital Active,Nasabah aktif di channel digital,0.884,False,LOW,0.1276,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,730,FAIR,0.1256,LOW,KKB,Active,-7.24312,112.715575,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009727,2026-06-01,>65,M,Gresik,Gresik,BXY498,Cabang Gresik,42,Petani/Nelayan,25-50jt,SME,3,True,True,True,True,False,False,3,25262759.62,62300851.74,59517839.16,1154068144.29,6061909.54,31,10,5,18,76,8,32,12,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.9439,False,LOW,0.0896,MATURED_DEPOSIT,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,515,BAD,0.0365,LOW,KPR,None,-7.1784,112.676024,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009728,2026-06-01,26-35,F,Sidoarjo,Sidoarjo,BXY535,Cabang Sidoarjo,33,Pensiunan,<5jt,SME,3,True,False,True,True,True,True,2,23864175.09,55484190.9,58662610.53,51941436.93,5876990.68,7,8,3,12,15,7,27,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.706,False,LOW,0.1938,BALANCE_DECLINE,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,500,BAD,0.1752,LOW,KPR,Passive,-7.405456,112.670383,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009729,2026-06-01,46-55,F,Semarang,Semarang,BXY242,Cabang Semarang Siliwangi,234,Wiraswasta,>50jt,SME,3,True,False,True,True,True,True,1,24639123.96,26308843.4,29704368.78,99842132.69,1433802.88,99,3,5,29,77,138,0,9,Digital Active,Nasabah aktif di channel digital,0.9088,False,LOW,0.0094,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,581,POOR,0.0,LOW,KPR,Active,-6.987603,110.447988,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009730,2026-06-01,56-65,F,Jayapura,Jayapura,BXY291,Cabang Jayapura,138,Petani/Nelayan,>50jt,SME,2,True,False,False,False,False,False,2,17900519.7,4329058.9,4284120.52,2389377.91,13441523.12,20,7,5,16,49,11,19,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7369,False,LOW,0.1219,NORMAL_ACTIVITY,Reaktivasi Dormant,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,672,FAIR,0.1639,LOW,None,None,-2.591704,140.716217,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009731,2026-06-01,26-35,F,Palembang,Palembang,BXY280,Cabang Palembang,74,Wiraswasta,<5jt,SME,6,True,True,True,True,True,True,3,14046333.62,53578191.02,55459553.63,80674189.49,5931165.19,85,8,3,238,69,183,8,9,Digital Active,Nasabah aktif di channel digital,0.8751,False,LOW,0.1685,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,721,FAIR,0.1546,LOW,KTA,Active,-2.978212,104.732113,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009732,2026-06-01,56-65,M,Denpasar,Denpasar,BXY598,Cabang Kuta,49,Pegawai,25-50jt,Individual,3,True,False,True,True,False,False,4,23424108.69,44572442.13,49085534.81,1775607561.63,10277064.03,58,14,3,92,59,12,34,3,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.7288,False,LOW,0.1775,LOW_ACTIVITY,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,540,BAD,0.2285,LOW,KKB,None,-8.700062,115.233258,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009733,2026-06-01,36-45,M,Sorong,Sorong,BXY278,Cabang Sorong,149,UMKM,25-50jt,SME,1,True,True,True,True,False,False,3,85879504.41,32337236.36,33245531.21,1249010248.31,2752460.53,62,5,3,131,47,6,26,1,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.8963,False,LOW,0.143,MATURED_DEPOSIT,Upgrade Digital Banking,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,594,POOR,0.2095,LOW,KTA,None,-0.905507,131.208577,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009734,2026-06-01,18-25,F,Jakarta Selatan,Jakarta Selatan,BXY467,Cabang Jakarta Selatan,88,Wiraswasta,<5jt,Individual,2,True,False,True,True,False,False,2,25410548.74,45060170.31,47822528.02,342518166.52,7370366.26,51,18,6,3,58,16,42,0,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6441,False,LOW,0.0972,MATURED_DEPOSIT,Payroll Bundle,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,616,POOR,0.1368,LOW,KKB,None,-6.251464,106.803962,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009735,2026-06-01,26-35,F,Gresik,Gresik,BXY714,Cabang Gresik,222,Pegawai,10-25jt,Individual,2,True,False,True,True,True,True,3,22281921.32,13232018.2,12648819.37,50677472.36,14486447.73,71,6,4,43,204,5,19,4,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5708,False,LOW,0.1578,BALANCE_DECLINE,SME Advisory,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,564,POOR,0.0809,LOW,KKB,Passive,-7.126461,112.623408,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009736,2026-06-01,>65,F,Pekanbaru,Pekanbaru,BXY937,Cabang Pekanbaru,19,Wiraswasta,25-50jt,SME,1,True,False,False,False,True,True,4,4217034.41,397018.67,456481.47,4823620.17,9492950.79,80,19,3,3,226,139,27,12,Digital Active,Nasabah aktif di channel digital,0.6919,False,LOW,0.1611,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,527,BAD,0.0586,LOW,None,Active,0.465437,101.485472,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009737,2026-06-01,36-45,F,Kediri,Kediri,BXY422,Cabang Kediri,118,UMKM,25-50jt,Individual,3,True,False,True,True,False,False,2,21995302.02,25207941.04,25843346.29,2441668107.3,4337817.9,19,7,3,14,46,16,45,6,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.9366,False,LOW,0.1506,NO_DIGITAL_LOGIN,Loan Restructure Outreach,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,572,POOR,0.1912,LOW,KPR,None,-7.829123,111.992133,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009738,2026-06-01,26-35,M,Banjarmasin,Banjarmasin,BXY313,Cabang Banjarmasin,184,Pensiunan,10-25jt,Individual,5,True,True,True,True,True,True,5,3467871.4,44640162.74,44927891.22,12629353.37,11709898.03,91,14,5,261,165,116,51,7,Digital Active,Nasabah aktif di channel digital,0.7923,False,LOW,0.1017,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,500,BAD,0.0,LOW,KPR,Active,-3.27962,114.59709,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009739,2026-06-01,>65,F,Mataram,Mataram,BXY305,Cabang Mataram,47,Petani/Nelayan,<5jt,SME,5,True,False,True,True,True,False,3,25985937.85,19904848.34,19133235.59,82874276.94,12378529.63,61,22,4,64,49,9,24,2,Payroll Customer,Nasabah payroll aktif,0.6111,False,LOW,0.1332,NORMAL_ACTIVITY,Reaktivasi Dormant,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,773,GOOD,0.0468,LOW,KTA,Passive,-8.545856,116.155496,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009740,2026-06-01,>65,M,Bogor,Bogor,BXY407,Cabang Bogor Sudirman,133,Petani/Nelayan,10-25jt,Individual,3,True,False,False,True,False,False,2,1641582.64,3878179.53,4629434.48,34655041.37,5314691.97,59,125,3,63,36,9,32,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8977,False,LOW,0.3851,NORMAL_ACTIVITY,SME Advisory,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,570,POOR,0.2369,LOW,KTA,None,-6.638356,106.830903,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009741,2026-06-01,46-55,M,Banjarmasin,Banjarmasin,BXY898,Cabang Banjarmasin,35,Wiraswasta,5-10jt,Individual,2,True,False,True,True,True,False,1,31821726.12,42194508.54,51486778.57,72032617.12,10220948.43,107,7,4,168,320,124,41,4,Digital Active,Nasabah aktif di channel digital,0.6517,False,LOW,0.0614,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,687,FAIR,0.0,LOW,KPR,Active,-3.358989,114.568613,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009742,2026-06-01,18-25,M,Banyuwangi,Banyuwangi,BXY944,Cabang Banyuwangi,237,Profesional,25-50jt,SME,2,True,False,True,False,True,False,2,15953179.35,13556106.68,13083663.43,1907544.67,302339.72,135,0,3,26,184,176,55,0,Digital Active,Nasabah aktif di channel digital,0.9024,False,LOW,0.1049,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,737,FAIR,0.1164,LOW,None,Active,-8.248006,114.365455,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009743,2026-06-01,>65,F,Semarang,Semarang,BXY367,Cabang Semarang Pemuda,131,UMKM,5-10jt,Individual,3,True,False,True,True,True,False,3,26348993.15,8970732.43,11012088.1,53605180.54,11608407.34,37,12,5,106,92,5,27,3,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6591,False,LOW,0.0639,LOW_ACTIVITY,Payroll Bundle,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,511,BAD,0.0,LOW,KPR,Passive,-7.010676,110.391509,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009744,2026-06-01,56-65,M,Samarinda,Samarinda,BXY410,Cabang Samarinda,171,UMKM,>50jt,SME,3,True,False,False,True,True,True,4,10596550.54,381353.38,418327.7,94854077.97,9109240.65,56,19,4,114,44,15,1,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.733,False,LOW,0.1368,LOW_ACTIVITY,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,714,FAIR,0.178,LOW,KPR,Passive,-0.521543,117.132119,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009745,2026-06-01,26-35,F,Madiun,Madiun,BXY921,Cabang Madiun,106,Profesional,5-10jt,Individual,3,True,False,True,False,True,True,2,8674468.84,5599715.0,6040119.55,1310209.89,14101144.24,8,290,2,10,6,0,9,4,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7742,True,HIGH,0.7912,NO_DIGITAL_LOGIN,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,480,BAD,0.8194,HIGH,None,Passive,-7.580733,111.486912,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009746,2026-06-01,36-45,F,Banda Aceh,Banda Aceh,BXY604,Cabang Banda Aceh,57,Pegawai,5-10jt,SME,1,True,False,True,True,True,False,1,12088691.99,70049606.81,68856575.36,424640645.68,11729277.92,21,2,3,44,36,4,28,12,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.5953,False,LOW,0.1496,LOW_ACTIVITY,Payroll Bundle,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,526,BAD,0.15,LOW,KTA,Passive,5.557922,95.329153,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009747,2026-06-01,46-55,F,Kediri,Kediri,BXY564,Cabang Kediri,80,Wiraswasta,25-50jt,Individual,5,True,False,True,True,True,True,2,23724076.91,67325125.73,68834418.01,62634026.2,12754138.42,39,25,6,18,81,1,33,7,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8721,False,LOW,0.1372,MATURED_DEPOSIT,SME Advisory,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,699,FAIR,0.1803,LOW,KTA,Passive,-7.824962,111.96673,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009748,2026-06-01,56-65,M,Semarang,Semarang,BXY901,Cabang Semarang Pemuda,228,Profesional,10-25jt,Individual,1,True,False,True,True,False,False,4,253710.98,25992428.1,24861448.14,85464998.27,4297677.48,4,236,1,10,8,3,31,11,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.9744,True,HIGH,0.8418,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,513,BAD,0.727,HIGH,KKB,None,-6.999964,110.412124,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009749,2026-06-01,56-65,M,Jayapura,Jayapura,BXY100,Cabang Jayapura,231,Pensiunan,25-50jt,SME,1,True,False,True,True,True,True,2,5799706.69,18215865.29,19875688.98,48622605.38,3950902.11,36,20,4,2,6,12,15,11,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8868,False,LOW,0.0931,NORMAL_ACTIVITY,Cross-sell Deposito,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,624,POOR,0.141,LOW,KPR,Passive,-2.607301,140.657085,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009750,2026-06-01,36-45,F,Mataram,Mataram,BXY546,Cabang Mataram,163,Wiraswasta,25-50jt,Individual,4,True,False,True,False,False,False,4,10546426.66,45872765.48,50007127.24,7338652.94,8021152.57,37,9,4,49,37,7,16,11,Payroll Customer,Nasabah payroll aktif,0.8251,False,LOW,0.1576,BALANCE_DECLINE,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,716,FAIR,0.1107,LOW,None,None,-8.585621,116.144648,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009751,2026-06-01,26-35,M,Manado,Manado,BXY406,Cabang Manado,169,Pelajar,5-10jt,SME,3,True,False,True,True,False,False,1,9348056.73,11995309.6,13376520.49,75525011.16,8767587.41,74,0,3,184,96,9,26,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6477,False,LOW,0.1704,LOW_TRANSACTION_COUNT,Cross-sell Deposito,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,528,BAD,0.2539,LOW,KPR,None,1.450558,124.864477,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009752,2026-06-01,18-25,F,Pasuruan,Pasuruan,BXY872,Cabang Pasuruan,102,Pensiunan,5-10jt,SME,2,True,False,True,True,False,False,3,10798189.3,35712027.8,36106990.57,24609034.78,9480698.16,20,9,6,5,43,5,42,12,Payroll Customer,Nasabah payroll aktif,0.7337,False,LOW,0.0,BALANCE_DECLINE,Reaktivasi Dormant,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,751,GOOD,0.0,LOW,KTA,None,-7.689168,112.947526,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
